1995-05-01,146396854826.74942
1995-06-01,149705423745.83395
1995-07-01,153238471746.23566
1995-08-01,154755532616.5234
1995-09-01,156287612389.427
1995-10-01,158491267724.11792
1995-11-01,160821089359.66245
1995-12-01,163329898353.6732
1996-01-01,165518518991.61243
1996-02-01,167223359737.22604
1996-03-01,167808641496.30634
1996-04-01,169923030379.1598
1996-05-01,171996091349.78552
1996-06-01,174042844836.84796
1996-07-01,175974720414.537
1996-08-01,176749009184.36093
1996-09-01,177014132698.13748
1996-10-01,177545175096.23187
1996-11-01,178113319656.53983
1996-12-01,178950452258.92554
1997-01-01,181062067595.58087
1997-02-01,181967377933.55875
1997-03-01,182895411561.01993
1997-04-01,184504891182.7569
1997-05-01,185261361236.6062
1997-06-01,186261772587.28387
1997-07-01,186671548486.9759
1997-08-01,186634214177.2785
1997-09-01,186746194705.78485
1997-10-01,187175710953.60815
1997-11-01,187493909662.2293
1997-12-01,188300133473.7769
1998-01-01,189637064421.44073
1998-02-01,190509394917.77936
1998-03-01,191157126860.49982
1998-04-01,191615903964.965
1998-05-01,192573983484.7898
1998-06-01,192612498281.48676
1998-07-01,192381363283.54898
1998-08-01,191400218330.8029
1998-09-01,190979137850.47513
1998-10-01,191017333678.04523
1998-11-01,190788112877.6316
1998-12-01,191417713650.12778
1999-01-01,192757637645.67865
1999-02-01,194781592840.95825
1999-03-01,196924190362.20877
1999-04-01,198026965828.23715
1999-05-01,198621046725.72183
1999-06-01,198998426714.5007
1999-07-01,201167509565.68875
1999-08-01,202294047619.25662
1999-09-01,202921159166.87634
1999-10-01,205335920960.9622
1999-11-01,207286612210.09134
1999-12-01,208530331883.3519
2000-01-01,209823219941.0287
2000-02-01,210095990126.95203
2000-03-01,210558201305.23132
2000-04-01,211442545750.7133
2000-05-01,211463690005.28836
2000-06-01,211950056492.3005
2000-07-01,215362452401.82654
2000-08-01,218183700528.2905
2000-09-01,218685523039.50555
2000-10-01,218991682771.76086
2000-11-01,219692456156.63052
2000-12-01,220988641647.95465
2001-01-01,222248276905.348
2001-02-01,223270618979.11258
2001-03-01,224119047331.23322
2001-04-01,225418937805.75436
2001-05-01,226343155450.75797
2001-06-01,227520139859.10193
2001-07-01,230546157719.228
2001-08-01,232159980823.26257
2001-09-01,232810028769.5677
2001-10-01,234742352008.3551
2001-11-01,236409022707.61444
2001-12-01,237945681355.21393
2002-01-01,239182998898.26108
2002-02-01,240044057694.29483
2002-03-01,241484322040.4606
2002-04-01,243416196616.7843
2002-05-01,243927370629.67953
2002-06-01,244951865586.3242
2002-07-01,247866792786.80145
2002-08-01,249477926939.91565
2002-09-01,251274168013.88306
2002-10-01,254565859614.86496
2002-11-01,262253748575.2339
2002-12-01,267761077295.31378
2003-01-01,273785701534.45834
2003-02-01,278084137048.5494
2003-03-01,281504571934.2465
2003-04-01,284235166282.0087
2003-05-01,285969000796.329
2003-06-01,285540047295.1345
2003-07-01,286111127389.7248
2003-08-01,287083905222.84985
2003-09-01,289323159683.5881
2003-10-01,290162196846.6705
2003-11-01,291148748315.94916
2003-12-01,292662721807.19214
2004-01-01,294886958492.9268
2004-02-01,296685768939.73364
2004-03-01,298080192053.75037
2004-04-01,299183088764.34924
2004-05-01,300708922517.0475
2004-06-01,302843955866.9186
2004-07-01,305599835865.30756
2004-08-01,307708474732.77814
2004-09-01,308723912699.3963
2004-10-01,310082297915.2736
2004-11-01,312221865770.889
2004-12-01,314906973816.5186
2005-01-01,316733434264.6544
2005-02-01,318602161526.81586
2005-03-01,320545634712.12946
2005-04-01,323334381734.12494
2005-05-01,324918720204.62213
2005-06-01,324853736460.58124
2005-07-01,325665870801.73267
2005-08-01,326219502782.09564
2005-09-01,327361271041.833
2005-10-01,329816480574.6468
2005-11-01,331630471217.8074
2005-12-01,332824340914.19147
2006-01-01,334788004525.5852
2006-02-01,336160635344.1401
2006-03-01,337606126076.1199
2006-04-01,338315098940.8797
2006-05-01,338653414039.82056
2006-06-01,337942241870.3369
2006-07-01,338584332129.89056
2006-08-01,338753624295.9555
2006-09-01,339465006906.977
2006-10-01,340585241429.77
2006-11-01,341641055678.20233
2006-12-01,343280932745.4577
2007-01-01,344791368849.5377
2007-02-01,346308450872.47565
2007-03-01,347589792140.7038
2007-04-01,348458766621.05554
2007-05-01,349434451167.5945
2007-06-01,350412867630.8637
2007-07-01,351253858513.1778
2007-08-01,352904751648.1897
2007-09-01,353539980201.15643
2007-10-01,354600600141.7599
2007-11-01,355948082422.2986
2007-12-01,358582098232.22363
2008-01-01,360518441562.6777
2008-02-01,362284981926.3348
2008-03-01,364023949839.5812
2008-04-01,366026081563.6989
2008-05-01,368917687608.0521
2008-06-01,371647678496.35175
2008-07-01,373617411192.38245
2008-08-01,374663539943.72107
2008-09-01,375637665147.5747
2008-10-01,377328034640.7388
2008-11-01,378686415565.44543
2008-12-01,379746737529.0286
2009-01-01,381569521869.1679
2009-02-01,383668154239.44836
2009-03-01,384435490547.92725
2009-04-01,386280780902.55725
2009-05-01,388096300572.79926
2009-06-01,389493447254.8613
2009-07-01,390428231528.27295
2009-08-01,391013873875.56537
2009-09-01,391952307172.8667
2009-10-01,393049773632.9507
2009-11-01,394661277704.84576
2009-12-01,396121524432.3537
2010-01-01,399092435865.5964
2010-02-01,402205356865.348
2010-03-01,404296824721.04785
2010-04-01,406601316621.9578
2010-05-01,408349702283.43225
2010-06-01,408349702283.43225
2010-07-01,408390537253.6606
2010-08-01,408553893468.562
2010-09-01,410392385989.17053
2010-10-01,413470328884.08936
2010-11-01,416902132613.8273
2010-12-01,419528616049.2944
2011-01-01,423010703562.5035
2011-02-01,426394789191.00354
2011-03-01,429763308025.6125
2011-04-01,433072485497.4097
2011-05-01,435107926179.2475
2011-06-01,435760588068.5164
2011-07-01,436457805009.4261
2011-08-01,438072698887.961
2011-09-01,440394484192.0672
2011-10-01,442288180474.0931
2011-11-01,444588079012.5584
2011-12-01,446811019407.62115
2012-01-01,449313161116.30383
2012-02-01,451335070341.32715
2012-03-01,452282873989.04395
2012-04-01,455177484382.5738
2012-05-01,456816123326.3511
2012-06-01,457181576225.0121
2012-07-01,459147457002.7796
2012-08-01,461029961576.49097
2012-09-01,463657832357.477
2012-10-01,466393413568.3861
2012-11-01,469191774049.79645
2012-12-01,472898389064.78986
2013-01-01,476965315210.747
2013-02-01,479827107102.0115
2013-03-01,482082294505.39087
2013-04-01,484733747125.17053
2013-05-01,486527261989.5337
2013-06-01,487792232870.7064
2013-07-01,487938570540.5676
2013-08-01,489109623109.865
2013-09-01,490821506790.7496
2013-10-01,493619189379.45685
2013-11-01,496284733002.10596
2013-12-01,500850552545.7254
2014-01-01,503605230584.7269
2014-02-01,507080106675.7615
2014-03-01,511745243657.1785
2014-04-01,515173936789.6816
2014-05-01,517543736898.91406
2014-06-01,519613911846.5097
2014-07-01,519665873237.69434
2014-08-01,520965037920.7886
2014-09-01,523934538636.9371
2014-10-01,526135063699.2122
2014-11-01,528818352524.07825
2014-12-01,532943135673.76605
2015-01-01,539551630556.1207
2015-02-01,546134160448.9054
2015-03-01,553343131366.831
2015-04-01,557271867599.5356
2015-05-01,561395679419.7722
2015-06-01,565830705287.1885
2015-07-01,569338855659.969
2015-08-01,570591401142.4209
2015-09-01,573672594708.59
2015-10-01,578376709985.2004
2015-11-01,584218314756.0509
2015-12-01,589826810577.709
2016-01-01,597317611072.0459
2016-02-01,602693469571.6942
2016-03-01,605285051490.8525
2016-04-01,608977290304.9468
2016-05-01,613727313169.3254
